created_time,device_id,direction,flow_status,speed,volume,occupancy
'2019-08-06 18:35:00',19912,NB,1,72,246,5
'2019-08-06 18:40:00',19912,NB,1,73,205,5
'2019-08-06 18:45:00',19912,NB,1,75,210,5
'2019-08-06 18:50:00',19912,NB,1,73,185,5
'2019-08-06 18:55:00',19912,NB,1,75,192,4
'2019-08-06 19:00:00',19912,NB,1,74,174,3
'2019-08-06 19:05:00',19912,NB,1,72,169,4
'2019-08-06 19:10:00',19912,NB,1,75,229,5
'2019-08-06 19:15:00',19912,NB,1,74,192,4
'2019-08-06 19:20:00',19912,NB,1,74,183,4
'2019-08-06 19:25:00',19912,NB,1,73,177,4
'2019-08-06 19:30:00',19912,NB,1,74,180,4
'2019-08-06 19:35:00',19912,NB,1,74,172,4
'2019-08-06 19:40:00',19912,NB,1,73,160,4
'2019-08-06 19:45:00',19912,NB,1,74,134,3
'2019-08-06 19:50:00',19912,NB,1,73,142,3
'2019-08-06 19:55:00',19912,NB,1,74,168,4
'2019-08-06 20:00:00',19912,NB,1,73,172,4
'2019-08-06 20:05:00',19912,NB,1,74,159,4
'2019-08-06 20:10:00',19912,NB,1,73,166,4
'2019-08-06 20:15:00',19912,NB,1,71,194,5
'2019-08-06 20:20:00',19912,NB,1,71,189,5
'2019-08-06 20:25:00',19912,NB,1,72,164,4
'2019-08-06 20:30:00',19912,NB,1,70,180,4
'2019-08-06 20:35:00',19912,NB,1,71,140,3
'2019-08-06 20:40:00',19912,NB,1,70,168,4
'2019-08-06 20:45:00',19912,NB,1,71,169,4
'2019-08-06 20:50:00',19912,NB,1,70,156,4
'2019-08-06 20:55:00',19912,NB,1,70,148,4
'2019-08-06 21:00:00',19912,NB,1,70,141,4
'2019-08-06 21:05:00',19912,NB,1,69,138,3
'2019-08-06 21:10:00',19912,NB,1,70,140,3
'2019-08-06 21:15:00',19912,NB,1,70,174,5
'2019-08-06 21:20:00',19912,NB,1,70,161,4
'2019-08-06 21:25:00',19912,NB,1,71,150,4
'2019-08-06 21:30:00',19912,NB,1,70,124,3
'2019-08-06 21:35:00',19912,NB,1,71,154,4
'2019-08-06 21:40:00',19912,NB,1,73,116,3
'2019-08-06 21:45:00',19912,NB,1,73,106,3
'2019-08-06 21:50:00',19912,NB,1,72,134,3
'2019-08-06 21:55:00',19912,NB,1,73,152,4
'2019-08-06 22:00:00',19912,NB,1,73,134,3
'2019-08-06 22:05:00',19912,NB,1,71,149,4
'2019-08-06 22:10:00',19912,NB,1,71,133,4
'2019-08-06 22:15:00',19912,NB,1,69,129,3
'2019-08-06 22:20:00',19912,NB,1,68,83,2
'2019-08-06 22:25:00',19912,NB,1,72,125,3
'2019-08-06 22:30:00',19912,NB,1,72,88,2
'2019-08-06 22:35:00',19912,NB,1,71,98,2
'2019-08-06 22:40:00',19912,NB,1,72,138,3
'2019-08-06 22:45:00',19912,NB,1,73,121,3
'2019-08-06 22:50:00',19912,NB,1,72,102,3
'2019-08-06 22:55:00',19912,NB,1,70,121,3
'2019-08-06 23:00:00',19912,NB,1,71,89,3
'2019-08-06 23:05:00',19912,NB,1,71,85,2
'2019-08-06 23:10:00',19912,NB,1,71,83,2
'2019-08-06 23:15:00',19912,NB,1,72,62,2
'2019-08-06 23:20:00',19912,NB,1,73,47,1
'2019-08-06 23:25:00',19912,NB,1,73,70,2
'2019-08-06 23:30:00',19912,NB,1,71,98,3
'2019-08-06 23:35:00',19912,NB,1,71,85,2
'2019-08-06 23:40:00',19912,NB,1,68,100,3
'2019-08-06 23:45:00',19912,NB,1,70,83,3
'2019-08-06 23:50:00',19912,NB,1,71,103,3
'2019-08-06 23:55:00',19912,NB,1,72,86,3
'2019-08-07 00:00:00',19912,NB,1,71,80,3
'2019-08-07 00:05:00',19912,NB,1,71,95,3
'2019-08-07 00:10:00',19912,NB,1,69,93,3
'2019-08-07 00:15:00',19912,NB,1,69,88,3
'2019-08-07 00:20:00',19912,NB,1,71,79,2
'2019-08-07 00:25:00',19912,NB,1,68,34,1
'2019-08-07 00:30:00',19912,NB,1,71,73,2
'2019-08-07 00:35:00',19912,NB,1,71,88,3
'2019-08-07 00:40:00',19912,NB,1,74,54,1
'2019-08-07 00:45:00',19912,NB,1,72,66,2
'2019-08-07 00:50:00',19912,NB,1,71,73,3
'2019-08-07 00:55:00',19912,NB,1,72,54,2
'2019-08-07 01:00:00',19912,NB,1,72,72,2
'2019-08-07 01:05:00',19912,NB,1,69,55,2
'2019-08-07 01:10:00',19912,NB,1,72,66,2
'2019-08-07 01:15:00',19912,NB,1,69,37,1
'2019-08-07 01:20:00',19912,NB,1,69,32,1
'2019-08-07 01:25:00',19912,NB,1,70,24,1
'2019-08-07 01:30:00',19912,NB,1,72,25,1
'2019-08-07 01:35:00',19912,NB,1,72,45,1
'2019-08-07 01:40:00',19912,NB,1,73,49,2
'2019-08-07 01:45:00',19912,NB,1,72,72,3
'2019-08-07 01:50:00',19912,NB,1,71,66,2
'2019-08-07 01:55:00',19912,NB,1,70,51,2
'2019-08-07 02:00:00',19912,NB,1,70,27,1
'2019-08-07 02:05:00',19912,NB,1,72,32,1
'2019-08-07 02:10:00',19912,NB,1,71,23,1
'2019-08-07 02:15:00',19912,NB,1,75,36,1
'2019-08-07 02:20:00',19912,NB,1,71,57,2
'2019-08-07 02:25:00',19912,NB,1,72,85,3
'2019-08-07 02:30:00',19912,NB,1,69,74,3
'2019-08-07 02:35:00',19912,NB,1,69,65,3
'2019-08-07 02:40:00',19912,NB,1,72,42,1
'2019-08-07 02:45:00',19912,NB,1,67,34,1
'2019-08-07 02:50:00',19912,NB,1,67,20,1
'2019-08-07 02:55:00',19912,NB,1,65,20,1
'2019-08-07 03:00:00',19912,NB,1,72,33,1
'2019-08-07 03:05:00',19912,NB,1,71,52,2
'2019-08-07 03:10:00',19912,NB,1,69,66,3
'2019-08-07 03:15:00',19912,NB,1,69,77,3
'2019-08-07 03:20:00',19912,NB,1,69,76,3
'2019-08-07 03:25:00',19912,NB,1,70,54,2
'2019-08-07 03:30:00',19912,NB,1,69,65,2
'2019-08-07 03:35:00',19912,NB,1,71,55,2
'2019-08-07 03:40:00',19912,NB,1,73,33,1
'2019-08-07 03:45:00',19912,NB,1,70,68,3
'2019-08-07 03:50:00',19912,NB,1,70,67,2
'2019-08-07 03:55:00',19912,NB,1,72,73,2
'2019-08-07 04:00:00',19912,NB,1,69,52,2
'2019-08-07 04:05:00',19912,NB,1,73,54,2
'2019-08-07 04:10:00',19912,NB,1,73,68,3
'2019-08-07 04:15:00',19912,NB,1,70,54,2
'2019-08-07 04:15:00',19912,NB,1,70,54,2
'2019-08-07 04:20:00',19912,NB,1,71,81,3
'2019-08-07 04:30:00',19912,NB,1,73,88,3
'2019-08-07 04:35:00',19912,NB,1,70,86,4
'2019-08-07 04:40:00',19912,NB,1,72,74,2
'2019-08-07 04:45:00',19912,NB,1,70,76,3
'2019-08-07 04:50:00',19912,NB,1,72,108,4
'2019-08-07 04:55:00',19912,NB,1,73,95,3
'2019-08-07 05:00:00',19912,NB,1,73,94,3
'2019-08-07 05:05:00',19912,NB,1,72,87,3
'2019-08-07 05:10:00',19912,NB,1,74,120,4
'2019-08-07 05:15:00',19912,NB,1,71,106,4
'2019-08-07 05:20:00',19912,NB,1,71,142,5
'2019-08-07 05:25:00',19912,NB,1,72,148,5
'2019-08-07 05:30:00',19912,NB,1,73,157,5
'2019-08-07 05:35:00',19912,NB,1,73,170,4
'2019-08-07 05:40:00',19912,NB,1,73,195,5
'2019-08-07 05:45:00',19912,NB,1,73,185,5
'2019-08-07 05:50:00',19912,NB,1,74,184,5
'2019-08-07 05:55:00',19912,NB,1,75,182,5
'2019-08-07 06:05:00',19912,NB,1,73,176,4
'2019-08-07 06:10:00',19912,NB,1,74,210,6
'2019-08-07 06:15:00',19912,NB,1,73,254,6
'2019-08-07 06:20:00',19912,NB,1,75,243,6
'2019-08-07 06:25:00',19912,NB,1,75,293,7
'2019-08-07 06:30:00',19912,NB,1,72,300,8
'2019-08-07 06:35:00',19912,NB,1,73,326,8
'2019-08-07 06:40:00',19912,NB,1,74,329,7
'2019-08-07 06:45:00',19912,NB,2,74,374,8
'2019-08-07 06:50:00',19912,NB,1,74,355,7
'2019-08-07 06:55:00',19912,NB,1,75,341,7
'2019-08-07 07:00:00',19912,NB,1,75,306,7
'2019-08-07 07:05:00',19912,NB,1,73,325,8
'2019-08-07 07:10:00',19912,NB,2,74,361,8
'2019-08-07 07:15:00',19912,NB,2,73,370,8
'2019-08-07 07:20:00',19912,NB,2,73,407,9
'2019-08-07 07:25:00',19912,NB,2,72,389,8
'2019-08-07 07:30:00',19912,NB,2,73,406,9
'2019-08-07 07:35:00',19912,NB,2,73,382,8
'2019-08-07 07:40:00',19912,NB,2,72,440,10
'2019-08-07 07:45:00',19912,NB,2,72,429,10
'2019-08-07 07:50:00',19912,NB,2,73,444,9
'2019-08-07 07:55:00',19912,NB,2,73,413,9
'2019-08-07 08:00:00',19912,NB,1,74,372,8
'2019-08-07 08:05:00',19912,NB,2,72,423,10
'2019-08-07 08:10:00',19912,NB,2,73,393,8
'2019-08-07 08:15:00',19912,NB,2,72,407,9
'2019-08-07 08:20:00',19912,NB,2,73,370,8
'2019-08-07 08:25:00',19912,NB,1,73,356,8
'2019-08-07 08:30:00',19912,NB,2,73,411,9
'2019-08-07 08:35:00',19912,NB,2,72,382,9
'2019-08-07 08:40:00',19912,NB,2,72,392,9
'2019-08-07 08:45:00',19912,NB,2,73,394,9
'2019-08-07 08:50:00',19912,NB,1,73,355,8
'2019-08-07 08:55:00',19912,NB,2,73,360,8
'2019-08-07 09:00:00',19912,NB,2,73,357,8
'2019-08-07 09:05:00',19912,NB,1,72,328,7
'2019-08-07 09:10:00',19912,NB,1,71,313,8
'2019-08-07 09:15:00',19912,NB,1,73,309,7
'2019-08-07 09:20:00',19912,NB,1,73,291,6
'2019-08-07 09:25:00',19912,NB,1,73,303,7
'2019-08-07 09:30:00',19912,NB,1,72,307,7
'2019-08-07 09:35:00',19912,NB,1,73,261,6
'2019-08-07 09:40:00',19912,NB,1,73,306,7
'2019-08-07 09:45:00',19912,NB,1,73,317,7
'2019-08-07 09:50:00',19912,NB,2,71,303,8
'2019-08-07 09:55:00',19912,NB,1,73,288,7
'2019-08-07 10:00:00',19912,NB,1,72,310,8
'2019-08-07 10:05:00',19912,NB,1,72,262,6
'2019-08-07 10:10:00',19912,NB,1,72,282,7
'2019-08-07 10:15:00',19912,NB,1,69,292,7
'2019-08-07 10:20:00',19912,NB,1,69,287,7
'2019-08-07 10:25:00',19912,NB,2,68,328,9
'2019-08-07 10:30:00',19912,NB,1,69,295,7
'2019-08-07 10:35:00',19912,NB,1,71,295,7
'2019-08-07 10:40:00',19912,NB,1,71,291,8
'2019-08-07 10:45:00',19912,NB,2,71,318,8
'2019-08-07 10:50:00',19912,NB,1,73,298,7
'2019-08-07 10:55:00',19912,NB,1,72,326,8
'2019-08-07 11:00:00',19912,NB,1,72,272,6
'2019-08-07 11:05:00',19912,NB,1,73,293,7
'2019-08-07 11:10:00',19912,NB,1,71,283,7
'2019-08-07 11:15:00',19912,NB,1,72,213,5
'2019-08-07 11:20:00',19912,NB,1,73,152,4
'2019-08-07 11:25:00',19912,NB,1,72,195,4
'2019-08-07 11:30:00',19912,NB,1,72,317,8
'2019-08-07 11:35:00',19912,NB,2,71,374,9
'2019-08-07 11:40:00',19912,NB,2,70,410,10
'2019-08-07 11:45:00',19912,NB,2,71,389,9
'2019-08-07 11:50:00',19912,NB,2,71,376,9
'2019-08-07 11:55:00',19912,NB,2,72,379,9
'2019-08-07 12:00:00',19912,NB,2,71,355,8
'2019-08-07 12:05:00',19912,NB,1,71,341,8
'2019-08-07 12:10:00',19912,NB,2,71,362,9
'2019-08-07 12:15:00',19912,NB,1,71,328,8
'2019-08-07 12:20:00',19912,NB,1,72,351,7
'2019-08-07 12:25:00',19912,NB,1,71,325,8
'2019-08-07 12:30:00',19912,NB,1,71,321,8
'2019-08-07 12:35:00',19912,NB,2,71,341,8
'2019-08-07 12:40:00',19912,NB,1,70,304,7
'2019-08-07 12:45:00',19912,NB,2,70,340,8
'2019-08-07 12:50:00',19912,NB,1,72,325,8
'2019-08-07 12:55:00',19912,NB,1,72,325,7
'2019-08-07 13:00:00',19912,NB,1,72,299,7
'2019-08-07 13:05:00',19912,NB,2,71,333,8
'2019-08-07 13:10:00',19912,NB,1,73,306,7
'2019-08-07 13:15:00',19912,NB,1,72,341,8
'2019-08-07 13:20:00',19912,NB,1,72,316,8
'2019-08-07 13:25:00',19912,NB,1,71,294,7
'2019-08-07 13:30:00',19912,NB,1,72,307,8
'2019-08-07 13:35:00',19912,NB,1,72,313,7
'2019-08-07 13:40:00',19912,NB,1,73,293,7
'2019-08-07 13:45:00',19912,NB,2,71,363,9
'2019-08-07 13:50:00',19912,NB,1,73,281,7
'2019-08-07 13:50:00',19912,NB,1,73,281,7
'2019-08-07 14:00:00',19912,NB,1,72,322,8
'2019-08-07 14:05:00',19912,NB,2,72,344,8
'2019-08-07 14:10:00',19912,NB,1,71,308,7
'2019-08-07 14:15:00',19912,NB,1,73,315,7
'2019-08-07 14:20:00',19912,NB,1,72,297,7
'2019-08-07 14:25:00',19912,NB,2,71,368,9
'2019-08-07 14:30:00',19912,NB,1,72,322,7
'2019-08-07 14:35:00',19912,NB,2,72,351,8
'2019-08-07 14:40:00',19912,NB,2,70,358,9
'2019-08-07 14:45:00',19912,NB,2,66,366,9
'2019-08-07 14:50:00',19912,NB,1,69,336,8
'2019-08-07 14:55:00',19912,NB,1,68,313,7
'2019-08-07 15:00:00',19912,NB,1,74,277,6
'2019-08-07 15:05:00',19912,NB,1,73,306,7
'2019-08-07 15:10:00',19912,NB,1,72,347,8
'2019-08-07 15:15:00',19912,NB,1,73,315,7
'2019-08-07 15:20:00',19912,NB,1,74,306,7
'2019-08-07 15:25:00',19912,NB,1,73,307,7
'2019-08-07 15:30:00',19912,NB,1,74,325,7
'2019-08-07 15:35:00',19912,NB,1,74,335,7
'2019-08-07 15:40:00',19912,NB,1,74,339,7
'2019-08-07 15:45:00',19912,NB,1,75,326,7
'2019-08-07 15:50:00',19912,NB,1,74,346,8
'2019-08-07 15:55:00',19912,NB,1,75,312,7
'2019-08-07 16:00:00',19912,NB,1,74,334,7
'2019-08-07 16:05:00',19912,NB,1,73,281,6
'2019-08-07 16:10:00',19912,NB,1,74,276,6
'2019-08-07 16:15:00',19912,NB,1,75,266,5
'2019-08-07 16:20:00',19912,NB,1,76,291,5
'2019-08-07 16:25:00',19912,NB,1,75,247,5
'2019-08-07 16:30:00',19912,NB,1,75,272,6
'2019-08-07 16:35:00',19912,NB,1,73,233,5
'2019-08-07 16:40:00',19912,NB,1,75,282,6
'2019-08-07 16:45:00',19912,NB,1,74,304,6
'2019-08-07 16:50:00',19912,NB,1,72,302,6
'2019-08-07 16:55:00',19912,NB,1,74,259,5
'2019-08-07 17:00:00',19912,NB,1,74,290,7
'2019-08-07 17:05:00',19912,NB,1,73,273,6
'2019-08-07 17:10:00',19912,NB,1,74,280,6
'2019-08-07 17:15:00',19912,NB,1,74,278,6
'2019-08-07 17:20:00',19912,NB,1,72,262,6
'2019-08-07 17:25:00',19912,NB,1,72,235,5
'2019-08-07 17:30:00',19912,NB,1,72,249,5
'2019-08-07 17:35:00',19912,NB,1,71,212,5
'2019-08-07 17:40:00',19912,NB,1,73,245,5
'2019-08-07 17:45:00',19912,NB,1,72,254,6
'2019-08-07 17:50:00',19912,NB,1,72,236,5
'2019-08-07 17:55:00',19912,NB,1,72,212,4
'2019-08-07 18:00:00',19912,NB,1,72,217,5
'2019-08-07 18:05:00',19912,NB,1,70,210,5
'2019-08-07 18:10:00',19912,NB,1,71,233,5
'2019-08-07 18:15:00',19912,NB,1,71,194,4
'2019-08-07 18:20:00',19912,NB,1,71,220,5
'2019-08-07 18:25:00',19912,NB,1,71,197,4
'2019-08-07 18:30:00',19912,NB,1,69,202,5
'2019-08-07 18:35:00',19912,NB,1,68,214,5
'2019-08-07 18:40:00',19912,NB,1,69,214,5
'2019-08-07 18:45:00',19912,NB,1,69,205,5
'2019-08-07 18:50:00',19912,NB,1,68,226,5
'2019-08-07 18:55:00',19912,NB,1,70,189,4
'2019-08-07 18:55:00',19912,NB,1,70,189,4
'2019-08-07 19:05:00',19912,NB,1,70,188,4
'2019-08-07 19:10:00',19912,NB,1,72,211,5
'2019-08-07 19:15:00',19912,NB,1,71,187,4
'2019-08-07 19:20:00',19912,NB,1,72,185,4
'2019-08-07 19:25:00',19912,NB,1,72,187,5
'2019-08-07 19:30:00',19912,NB,1,71,194,5
'2019-08-07 19:35:00',19912,NB,1,72,173,4
'2019-08-07 19:40:00',19912,NB,1,74,174,4
'2019-08-07 19:45:00',19912,NB,1,73,180,4
'2019-08-07 19:50:00',19912,NB,1,74,140,3
'2019-08-07 19:55:00',19912,NB,1,73,188,4
'2019-08-07 20:00:00',19912,NB,1,73,168,4
'2019-08-07 20:05:00',19912,NB,1,72,192,4
'2019-08-07 20:10:00',19912,NB,1,73,214,5
'2019-08-07 20:15:00',19912,NB,1,71,201,5
'2019-08-07 20:20:00',19912,NB,1,72,168,4
'2019-08-07 20:25:00',19912,NB,1,73,179,3
'2019-08-07 20:30:00',19912,NB,1,69,190,5
'2019-08-07 20:35:00',19912,NB,1,72,168,4
'2019-08-07 20:40:00',19912,NB,1,71,182,4
'2019-08-07 20:45:00',19912,NB,1,70,157,4
'2019-08-07 20:50:00',19912,NB,1,72,184,4
'2019-08-07 20:55:00',19912,NB,1,69,169,4
'2019-08-07 21:00:00',19912,NB,1,71,153,3
'2019-08-07 21:05:00',19912,NB,1,73,159,4
'2019-08-07 21:10:00',19912,NB,1,72,151,3
'2019-08-07 21:15:00',19912,NB,1,71,187,4
'2019-08-07 21:20:00',19912,NB,1,71,118,3
'2019-08-07 21:25:00',19912,NB,1,71,112,3
'2019-08-07 21:30:00',19912,NB,1,70,120,3
'2019-08-07 21:35:00',19912,NB,1,71,119,3
'2019-08-07 21:40:00',19912,NB,1,70,135,3
'2019-08-07 21:45:00',19912,NB,1,71,129,3
'2019-08-07 21:50:00',19912,NB,1,71,120,3
'2019-08-07 21:55:00',19912,NB,1,71,117,3
'2019-08-07 22:00:00',19912,NB,1,74,127,3
'2019-08-07 22:05:00',19912,NB,1,70,124,3
'2019-08-07 22:10:00',19912,NB,1,72,135,3
'2019-08-07 22:15:00',19912,NB,1,72,129,3
'2019-08-07 22:20:00',19912,NB,1,72,129,3
'2019-08-07 22:25:00',19912,NB,1,70,106,3
'2019-08-07 22:30:00',19912,NB,1,72,108,3
'2019-08-07 22:35:00',19912,NB,1,72,130,3
'2019-08-07 22:40:00',19912,NB,1,73,127,3
'2019-08-07 22:45:00',19912,NB,1,71,107,3
'2019-08-07 22:50:00',19912,NB,1,72,131,3
'2019-08-07 22:55:00',19912,NB,1,71,129,3
'2019-08-07 23:00:00',19912,NB,1,72,129,3
'2019-08-07 23:05:00',19912,NB,1,70,111,3
'2019-08-07 23:10:00',19912,NB,1,72,153,4
'2019-08-07 23:15:00',19912,NB,1,72,123,4
'2019-08-07 23:20:00',19912,NB,1,71,120,3
'2019-08-07 23:25:00',19912,NB,1,71,111,4
'2019-08-07 23:30:00',19912,NB,1,72,133,4
'2019-08-07 23:35:00',19912,NB,1,71,113,4
'2019-08-07 23:40:00',19912,NB,1,73,124,3
'2019-08-07 23:45:00',19912,NB,1,71,108,3
'2019-08-07 23:50:00',19912,NB,1,72,111,3
'2019-08-07 23:55:00',19912,NB,1,73,100,3
'2019-08-08 00:00:00',19912,NB,1,72,96,3
'2019-08-08 00:05:00',19912,NB,1,70,77,3
'2019-08-08 00:10:00',19912,NB,1,72,82,2
'2019-08-08 00:15:00',19912,NB,1,70,99,3
'2019-08-08 00:20:00',19912,NB,1,71,81,2
'2019-08-08 00:25:00',19912,NB,1,70,62,2
'2019-08-08 00:30:00',19912,NB,1,70,54,2
'2019-08-08 00:35:00',19912,NB,1,71,61,2
'2019-08-08 00:40:00',19912,NB,1,68,71,2
'2019-08-08 00:45:00',19912,NB,1,70,52,2
'2019-08-08 00:50:00',19912,NB,1,69,62,2
'2019-08-08 00:55:00',19912,NB,1,71,54,2
'2019-08-08 01:00:00',19912,NB,1,70,37,1
'2019-08-08 01:05:00',19912,NB,1,71,65,2
'2019-08-08 01:10:00',19912,NB,1,70,56,2
'2019-08-08 01:15:00',19912,NB,1,72,45,1
'2019-08-08 01:20:00',19912,NB,1,71,66,2
'2019-08-08 01:25:00',19912,NB,1,70,51,2
'2019-08-08 01:30:00',19912,NB,1,69,48,2
'2019-08-08 01:35:00',19912,NB,1,70,59,2
'2019-08-08 01:40:00',19912,NB,1,72,70,2
'2019-08-08 01:45:00',19912,NB,1,70,61,2
'2019-08-08 01:50:00',19912,NB,1,70,59,2
'2019-08-08 01:55:00',19912,NB,1,72,37,1
'2019-08-08 02:00:00',19912,NB,1,71,52,2
'2019-08-08 02:05:00',19912,NB,1,70,62,2
'2019-08-08 02:10:00',19912,NB,1,68,43,2
'2019-08-08 02:15:00',19912,NB,1,71,57,2
'2019-08-08 02:20:00',19912,NB,1,74,64,2
'2019-08-08 02:25:00',19912,NB,1,69,52,2
'2019-08-08 02:30:00',19912,NB,1,71,45,2
'2019-08-08 02:35:00',19912,NB,1,69,60,2
'2019-08-08 02:40:00',19912,NB,1,70,45,2
'2019-08-08 02:45:00',19912,NB,1,70,39,2
'2019-08-08 02:50:00',19912,NB,1,70,56,2
'2019-08-08 02:55:00',19912,NB,1,71,53,2
'2019-08-08 03:00:00',19912,NB,1,72,57,2
'2019-08-08 03:05:00',19912,NB,1,71,44,2
'2019-08-08 03:10:00',19912,NB,1,70,50,2
'2019-08-08 03:15:00',19912,NB,1,71,74,3
'2019-08-08 03:20:00',19912,NB,1,71,40,1
'2019-08-08 03:25:00',19912,NB,1,70,49,2
'2019-08-08 03:30:00',19912,NB,1,69,56,2
'2019-08-08 03:35:00',19912,NB,1,72,57,2
'2019-08-08 03:40:00',19912,NB,1,71,70,3
'2019-08-08 03:45:00',19912,NB,1,70,79,3
'2019-08-08 03:50:00',19912,NB,1,70,76,3
'2019-08-08 03:55:00',19912,NB,1,72,71,2
'2019-08-08 04:00:00',19912,NB,1,71,54,2
'2019-08-08 04:05:00',19912,NB,1,71,46,1
'2019-08-08 04:10:00',19912,NB,1,71,81,3
'2019-08-08 04:15:00',19912,NB,1,71,68,3
'2019-08-08 04:20:00',19912,NB,1,73,77,2
'2019-08-08 04:25:00',19912,NB,1,71,73,2
'2019-08-08 04:30:00',19912,NB,1,70,72,2
'2019-08-08 04:35:00',19912,NB,1,74,50,1
'2019-08-08 04:40:00',19912,NB,1,72,99,3
'2019-08-08 04:45:00',19912,NB,1,73,95,3
'2019-08-08 04:50:00',19912,NB,1,71,99,3
'2019-08-08 04:55:00',19912,NB,1,73,88,3
'2019-08-08 05:00:00',19912,NB,1,71,101,3
'2019-08-08 05:05:00',19912,NB,1,72,123,4
'2019-08-08 05:10:00',19912,NB,1,72,109,3
'2019-08-08 05:15:00',19912,NB,1,73,127,4
'2019-08-08 05:20:00',19912,NB,1,72,149,4
'2019-08-08 05:25:00',19912,NB,1,71,150,5
'2019-08-08 05:30:00',19912,NB,1,73,175,5
'2019-08-08 05:35:00',19912,NB,1,74,159,4
'2019-08-08 05:40:00',19912,NB,1,72,208,6
'2019-08-08 05:45:00',19912,NB,1,73,194,5
'2019-08-08 05:50:00',19912,NB,1,73,201,5
'2019-08-08 05:55:00',19912,NB,1,75,167,4
'2019-08-08 06:00:00',19912,NB,1,73,192,5
'2019-08-08 06:05:00',19912,NB,1,73,219,6
'2019-08-08 06:10:00',19912,NB,1,73,225,5
'2019-08-08 06:15:00',19912,NB,1,74,251,6
'2019-08-08 06:20:00',19912,NB,1,75,268,6
'2019-08-08 06:25:00',19912,NB,1,74,286,6
'2019-08-08 06:30:00',19912,NB,1,74,278,6
'2019-08-08 06:35:00',19912,NB,1,74,318,8
'2019-08-08 06:40:00',19912,NB,2,73,342,8
'2019-08-08 06:45:00',19912,NB,2,73,382,9
'2019-08-08 06:50:00',19912,NB,2,74,365,9
'2019-08-08 06:55:00',19912,NB,1,76,338,7
'2019-08-08 07:00:00',19912,NB,2,74,367,8
'2019-08-08 07:05:00',19912,NB,2,74,358,8
'2019-08-08 07:10:00',19912,NB,2,74,370,8
'2019-08-08 07:15:00',19912,NB,2,72,388,9
'2019-08-08 07:20:00',19912,NB,2,72,437,10
'2019-08-08 07:25:00',19912,NB,2,71,432,10
'2019-08-08 07:30:00',19912,NB,2,73,393,9
'2019-08-08 07:35:00',19912,NB,2,73,422,9
'2019-08-08 07:40:00',19912,NB,2,72,414,9
'2019-08-08 07:45:00',19912,NB,2,72,394,9
'2019-08-08 07:50:00',19912,NB,2,71,444,10
'2019-08-08 07:55:00',19912,NB,2,72,431,10
'2019-08-08 08:00:00',19912,NB,2,73,361,8
'2019-08-08 08:05:00',19912,NB,1,72,375,8
'2019-08-08 08:10:00',19912,NB,2,73,396,9
'2019-08-08 08:15:00',19912,NB,2,72,430,10
'2019-08-08 08:20:00',19912,NB,2,73,384,8
'2019-08-08 08:25:00',19912,NB,2,73,415,9
'2019-08-08 08:30:00',19912,NB,2,72,369,8
'2019-08-08 08:35:00',19912,NB,2,73,383,8
'2019-08-08 08:35:00',19912,NB,2,73,383,8
'2019-08-08 08:50:00',19912,NB,2,72,412,9
'2019-08-08 08:55:00',19912,NB,2,72,366,8
'2019-08-08 09:00:00',19912,NB,1,73,323,7
'2019-08-08 09:05:00',19912,NB,1,72,350,8
'2019-08-08 09:10:00',19912,NB,1,73,289,7
'2019-08-08 09:15:00',19912,NB,1,74,314,7
'2019-08-08 09:20:00',19912,NB,1,74,330,7
'2019-08-08 09:25:00',19912,NB,1,73,317,8
'2019-08-08 09:30:00',19912,NB,1,72,311,7
'2019-08-08 09:35:00',19912,NB,1,73,320,7
'2019-08-08 09:40:00',19912,NB,1,73,314,7
'2019-08-08 09:45:00',19912,NB,1,73,302,7
'2019-08-08 09:50:00',19912,NB,1,72,305,7
'2019-08-08 09:55:00',19912,NB,2,73,325,8
'2019-08-08 10:00:00',19912,NB,1,72,323,8
'2019-08-08 10:05:00',19912,NB,1,72,275,7
'2019-08-08 10:10:00',19912,NB,1,73,284,7
'2019-08-08 10:15:00',19912,NB,2,71,335,8
'2019-08-08 10:20:00',19912,NB,1,72,321,7
'2019-08-08 10:25:00',19912,NB,1,70,301,7
'2019-08-08 10:30:00',19912,NB,1,72,298,7
'2019-08-08 10:35:00',19912,NB,2,66,321,8
'2019-08-08 10:40:00',19912,NB,2,69,339,9
'2019-08-08 10:45:00',19912,NB,1,71,310,7
'2019-08-08 10:50:00',19912,NB,1,73,275,6
'2019-08-08 10:55:00',19912,NB,1,71,317,8
'2019-08-08 11:00:00',19912,NB,1,73,296,7
'2019-08-08 11:05:00',19912,NB,1,73,331,7
'2019-08-08 11:10:00',19912,NB,1,71,286,7
'2019-08-08 11:15:00',19912,NB,2,70,326,8
'2019-08-08 11:20:00',19912,NB,1,71,333,8
'2019-08-08 11:25:00',19912,NB,1,73,289,6
'2019-08-08 11:30:00',19912,NB,1,71,282,7
'2019-08-08 11:35:00',19912,NB,1,71,221,5
'2019-08-08 11:40:00',19912,NB,1,71,232,5
'2019-08-08 11:45:00',19912,NB,1,68,209,5
'2019-08-08 11:50:00',19912,NB,1,67,234,7
'2019-08-08 11:55:00',19912,NB,1,69,235,6
'2019-08-08 12:00:00',19912,NB,1,72,68,2
'2019-08-08 12:05:00',19912,NB,2,59,453,14
'2019-08-08 12:10:00',19912,NB,2,58,473,15
'2019-08-08 12:15:00',19912,NB,2,64,456,13
